experiment_seed,request_id,target_sku_id,brand_preference,min_ram_gb,min_storage_gb,eligible_substitute_skus,substitution_tolerance,requested_quantity,q_raw,quantity_cap,current_price,budget_factor,budget,deadline_days,price_flexibility,price_tolerance_pct,quantity_flexibility,quantity_tolerance_pct,timing_flexibility,timing_tolerance_days,on_hand,reserved,incoming_quantity,incoming_eta_days,incoming_available,expected_demand_for_feasibility,available,baseline_feasible,classification
20260825,44,LAP-047,Byte,16,256,[],0,13,13.119582908101124,23,73300,1.136964946428721,1083413.8974519284,5,Medium,0.05,Medium,0.25,Low,0,42,7.0,0,,0,15,20.0,True,OPPORTUNITY
20260825,45,LAP-046,Aster,16,256,[],0,6,5.5054799034159725,20,88820,0.93756797596305,499648.72575022856,7,Low,0.02,Low,0.1,Medium,2,15,5.0,0,,0,14,-4.0,False,HARD_REJECT
20260825,46,LAP-038,CoreX,64,2048,[],0,10,9.657307079237489,31,61880,0.869351946388267,537954.9844250596,2,Low,0.02,Medium,0.25,Low,0,61,9.0,30,6.0,0,8,44.0,True,OPPORTUNITY
20260825,47,LAP-034,Nova,32,2048,[],0,5,4.7498245647895585,29,54610,0.9238544277551963,252258.45149855636,3,Medium,0.05,Medium,0.25,Medium,2,51,15.0,54,3.0,54,11,79.0,True,OPPORTUNITY
20260825,48,LAP-017,Byte,64,512,[],0,32,32.403203183670556,45,41040,0.9316789025875974,1223555.26919024,7,Low,0.02,Medium,0.25,Medium,2,83,18.0,0,,0,39,26.0,False,CONSTRAINT_CONFLICT
20260825,49,LAP-042,Byte,8,256,[],0,6,6.139311202216464,27,84040,0.9998268711675902,504152.7015175457,3,Low,0.02,High,0.5,Low,0,30,1.0,0,,0,11,18.0,True,BASELINE_ACCEPT
20260825,50,LAP-007,Byte,16,256,[],0,5,4.656138835324823,36,26850,0.9304507005032476,124913.006542561,5,Medium,0.05,Low,0.1,Low,0,57,6.0,61,7.0,0,22,29.0,True,OPPORTUNITY
20260825,51,LAP-049,Nova,16,256,"[""LAP-009"",""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039""]",1,4,3.639374408472185,20,117210,1.023936099296386,480062.2007941176,2,High,0.1,Low,0.1,Low,0,17,5.0,0,,0,4,8.0,True,OPPORTUNITY
20260825,52,LAP-035,Vertex,32,2048,[],0,7,7.36907069705966,23,70250,0.9035858266781644,444338.3302689874,10,Medium,0.05,High,0.5,Low,0,47,12.0,0,,0,28,7.0,True,OPPORTUNITY
20260825,53,LAP-019,Nova,64,512,[],0,45,69.99125986438949,45,50870,0.8381274395847741,1918599.4283254857,5,Medium,0.05,Medium,0.25,Medium,2,62,3.0,0,,0,29,30.0,False,HARD_REJECT
20260825,54,LAP-008,CoreX,16,256,[],0,23,23.243255243307868,63,32230,0.9326057973202141,691331.3514955015,3,Medium,0.05,Low,0.1,Medium,2,141,11.0,0,,0,24,106.0,True,OPPORTUNITY
20260825,55,LAP-035,Vertex,32,2048,[],0,8,7.959543476051827,23,70250,0.872238202953552,490197.87005989626,5,Low,0.02,High,0.5,Low,0,47,12.0,0,,0,14,21.0,True,OPPORTUNITY
20260825,56,LAP-049,Nova,16,256,[],0,6,6.184431908517832,20,117210,0.9121940137173153,641509.5620868392,3,Low,0.02,Low,0.1,Low,0,17,5.0,0,,0,6,6.0,True,OPPORTUNITY
20260825,57,LAP-010,Vertex,16,256,"[""LAP-015"",""LAP-020"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-050""]",1,12,11.978014493759217,51,49440,0.7999192359749316,474576.08431920747,5,Low,0.02,Low,0.1,Low,0,107,10.0,0,,0,32,65.0,True,OPPORTUNITY
20260825,58,LAP-019,Nova,64,512,[],0,10,10.04951253111484,45,50870,0.9632340853631314,489997.17922422494,3,High,0.1,Low,0.1,Medium,2,62,3.0,0,,0,17,42.0,True,OPPORTUNITY
20260825,59,LAP-023,CoreX,8,1024,"[""LAP-028"",""LAP-033"",""LAP-038""]",1,3,3.259669565839624,43,40220,1.0564018802422035,127465.45087002427,7,Low,0.02,Low,0.1,Medium,2,91,13.0,43,2.0,43,38,83.0,True,OPPORTUNITY
20260825,60,LAP-034,Nova,32,2048,[],0,16,16.263736084210677,29,54610,1.0161782500325263,887895.9077484201,7,High,0.1,Low,0.1,Low,0,51,15.0,54,3.0,54,26,64.0,True,OPPORTUNITY
20260825,61,LAP-032,Byte,32,2048,[],0,6,6.094475051896033,28,57010,0.957541021261456,327536.4817326936,5,Medium,0.05,Low,0.1,High,3,38,1.0,38,5.0,38,18,57.0,True,OPPORTUNITY
20260825,62,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,9,8.710244373262384,37,63920,1.0859255461945396,624711.2482147948,5,High,0.1,Medium,0.25,Low,0,91,11.0,0,,0,23,57.0,True,OPPORTUNITY
20260825,63,LAP-024,Nova,8,1024,[],0,8,8.357008953136537,45,55190,0.7228945137433994,319172.3857079857,7,Medium,0.05,Low,0.1,High,3,72,15.0,0,,0,40,17.0,True,BASELINE_ACCEPT
20260825,64,LAP-012,Byte,32,512,"[""LAP-017"",""LAP-032"",""LAP-037""]",1,3,2.5821083394206115,43,37160,0.9287811413948357,103540.52164269629,5,Low,0.02,Low,0.1,High,3,69,18.0,0,,0,27,24.0,True,OPPORTUNITY
20260825,65,LAP-017,Byte,64,512,"[""LAP-037""]",1,45,68.27976658981368,45,41040,0.884394580196733,1633299.9107073266,10,Low,0.02,Low,0.1,Low,0,83,18.0,0,,0,56,9.0,False,HARD_REJECT
20260825,66,LAP-011,Aster,32,512,"[""LAP-016"",""LAP-031"",""LAP-036""]",1,13,12.831964548548772,65,47120,0.8056678344770095,493519.88868723693,3,Medium,0.05,Medium,0.25,Low,0,146,20.0,0,,0,25,101.0,True,OPPORTUNITY
20260825,67,LAP-028,CoreX,16,1024,[],0,19,18.835942152867137,27,52120,0.9181693428790506,909244.7368662662,2,Low,0.02,Medium,0.25,Low,0,56,7.0,33,10.0,0,7,42.0,True,OPPORTUNITY
20260825,68,LAP-011,Aster,32,512,[],0,37,36.78407522873438,65,47120,0.9321465699342999,1625141.6158862559,3,Low,0.02,Low,0.1,Medium,2,146,20.0,0,,0,25,101.0,True,OPPORTUNITY
20260825,69,LAP-049,Nova,16,256,[],0,11,10.693273548148943,20,117210,0.8463814721530155,1091248.0958616044,3,Medium,0.05,Low,0.1,Low,0,17,5.0,0,,0,6,6.0,False,HARD_REJECT
20260825,70,LAP-045,Vertex,8,256,"[""LAP-005"",""LAP-010"",""LAP-015"",""LAP-020"",""LAP-025"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-050""]",1,6,5.605192737974746,20,91230,0.7414402778821667,405849.57930714043,5,Medium,0.05,Medium,0.25,Medium,2,21,7.0,17,6.0,0,12,2.0,False,CONSTRAINT_CONFLICT
20260825,71,LAP-016,Aster,64,512,"[""LAP-036""]",1,37,37.33275023999557,53,47830,0.959446691233889,1697942.4039435259,7,Medium,0.05,Low,0.1,Low,0,92,19.0,0,,0,46,27.0,False,CONSTRAINT_CONFLICT
20260825,72,LAP-029,Nova,16,1024,"[""LAP-034"",""LAP-039""]",1,7,6.629746992337712,26,70420,0.998365104646989,492134.09468468674,5,Low,0.02,Low,0.1,Low,0,45,3.0,23,9.0,0,17,25.0,True,OPPORTUNITY
20260825,73,LAP-027,Byte,16,1024,"[""LAP-032"",""LAP-037""]",1,45,45.389106658545046,60,43910,0.8627380060327158,1704727.1630203447,5,Low,0.02,Low,0.1,Low,0,149,14.0,0,,0,38,97.0,True,OPPORTUNITY
20260825,74,LAP-023,CoreX,8,1024,[],0,41,41.19908040371543,43,40220,0.9033325734497716,1489613.4802701424,7,Medium,0.05,Low,0.1,Low,0,91,13.0,43,2.0,43,38,83.0,True,OPPORTUNITY
20260825,75,LAP-031,Aster,32,2048,"[""LAP-036""]",1,20,20.00686108259302,32,64830,0.7851027730335889,1017964.2555153513,2,High,0.1,Medium,0.25,Medium,2,31,4.0,31,4.0,0,8,19.0,False,CONSTRAINT_CONFLICT
20260825,76,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,35,35.01494040549589,37,63920,1.024524958966446,2292067.238199733,5,Low,0.02,Medium,0.25,High,3,91,11.0,0,,0,23,57.0,True,OPPORTUNITY
20260825,77,LAP-008,CoreX,16,256,[],0,20,19.524783304542147,63,32230,0.8247977604934266,531664.6364140628,7,Low,0.02,Medium,0.25,High,3,141,11.0,0,,0,55,75.0,True,OPPORTUNITY
20260825,78,LAP-047,Byte,16,256,[],0,7,6.956662102007439,23,73300,0.9316784777179964,478044.2269171039,5,Medium,0.05,Medium,0.25,Low,0,42,7.0,0,,0,15,20.0,True,OPPORTUNITY
20260825,79,LAP-026,Aster,16,1024,[],0,15,14.940812608996243,38,41610,0.8357117137986594,521609.46616743325,7,Medium,0.05,Medium,0.25,High,3,93,9.0,0,,0,33,51.0,True,OPPORTUNITY
20260825,80,LAP-037,Byte,64,2048,[],1,12,11.696928464257278,37,66430,0.791752558613617,631153.469624431,7,Low,0.02,Low,0.1,Low,0,51,4.0,0,,0,33,14.0,True,OPPORTUNITY
20260825,81,LAP-041,Aster,8,256,[],0,19,19.478296790181343,20,81770,0.8943794686859715,1389534.773934586,5,Medium,0.05,Medium,0.25,Low,0,40,0.0,35,7.0,0,13,27.0,True,OPPORTUNITY
20260825,82,LAP-006,Aster,16,256,"[""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,10,9.51645123656085,53,34710,0.8839867613144394,306831.80485224194,7,Low,0.02,High,0.5,Low,0,124,15.0,33,8.0,0,46,63.0,True,OPPORTUNITY
20260825,83,LAP-042,Byte,8,256,[],0,6,6.032162967491896,27,84040,0.9813450769998298,494833.44162639417,2,Medium,0.05,Low,0.1,Low,0,30,1.0,0,,0,7,22.0,True,BASELINE_ACCEPT
20260825,84,LAP-009,Nova,16,256,[],0,29,28.59068365094089,71,47820,1.2479933950467117,1730692.2803828788,7,Low,0.02,Medium,0.25,Low,0,88,6.0,0,,0,62,20.0,False,HARD_REJECT
20260825,85,LAP-024,Nova,8,1024,"[""LAP-029"",""LAP-034"",""LAP-039""]",1,10,10.403092114746705,45,55190,0.9293114575241819,512886.99340759596,2,Medium,0.05,Low,0.1,Low,0,72,15.0,0,,0,12,45.0,True,OPPORTUNITY
20260825,86,LAP-045,Vertex,8,256,[],0,8,8.451656097432707,20,91230,0.9449852742592832,689688.0525653952,7,Low,0.02,Low,0.1,Low,0,21,7.0,17,6.0,17,17,14.0,True,BASELINE_ACCEPT
20260825,87,LAP-028,CoreX,16,1024,[],0,9,8.979133415179714,27,52120,0.8547270690968731,400935.37357196125,5,Low,0.02,Medium,0.25,Medium,2,56,7.0,33,10.0,0,17,32.0,True,OPPORTUNITY
20260825,88,LAP-015,Vertex,32,512,[],0,28,28.06117969344459,54,50860,0.7138996077216618,1016650.1533642642,3,Low,0.02,Low,0.1,High,3,108,10.0,0,,0,21,77.0,True,BASELINE_ACCEPT
20260825,89,LAP-047,Byte,16,256,[],0,3,2.831381018383034,23,73300,0.9363030776255628,205893.04676986125,10,Medium,0.05,Low,0.1,Low,0,42,7.0,0,,0,29,6.0,True,OPPORTUNITY
20260825,90,LAP-046,Aster,16,256,[],0,3,3.2698203804041968,20,88820,0.9944016372042143,264968.2602494349,7,Low,0.02,High,0.5,High,3,15,5.0,0,,0,14,-4.0,False,HARD_REJECT
20260825,91,LAP-049,Nova,16,256,"[""LAP-009"",""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039""]",1,9,9.295582077785978,20,117210,1.0433882402704753,1100659.8207789217,5,High,0.1,Medium,0.25,Medium,2,17,5.0,0,,0,9,3.0,False,CONSTRAINT_CONFLICT
20260825,92,LAP-031,Aster,32,2048,"[""LAP-036""]",1,17,16.531428168960435,32,64830,0.8994696372241924,991314.4818811547,10,Medium,0.05,High,0.5,Low,0,31,4.0,31,4.0,31,40,18.0,True,OPPORTUNITY
20260825,93,LAP-034,Nova,32,2048,"[""LAP-039""]",1,14,14.242409302516965,29,54610,0.8625174515392645,659429.0923998293,7,Medium,0.05,Low,0.1,Low,0,51,15.0,54,3.0,54,26,64.0,True,OPPORTUNITY
20260825,94,LAP-002,Byte,8,256,"[""LAP-007"",""LAP-012"",""LAP-017"",""LAP-022"",""LAP-027"",""LAP-032"",""LAP-037"",""LAP-042"",""LAP-047""]",1,27,27.208672255522057,56,30490,0.8270737346067741,680871.9105403346,10,Low,0.02,Medium,0.25,Low,0,118,14.0,70,4.0,70,70,104.0,True,OPPORTUNITY
20260825,95,LAP-027,Byte,16,1024,[],0,35,35.38635844943736,60,43910,0.9808222602682818,1507376.6906933088,7,Medium,0.05,Medium,0.25,Medium,2,149,14.0,0,,0,53,82.0,True,BASELINE_ACCEPT
20260825,96,LAP-033,CoreX,32,2048,[],0,9,9.146130663078258,37,65810,1.045566658784043,619278.6763312009,2,Low,0.02,Medium,0.25,Low,0,86,4.0,0,,0,10,72.0,True,BASELINE_ACCEPT
20260825,97,LAP-031,Aster,32,2048,[],0,7,7.085405523147223,32,64830,0.8381532618758406,380362.3317718752,5,Medium,0.05,Low,0.1,Low,0,31,4.0,31,4.0,31,20,38.0,True,OPPORTUNITY
20260825,98,LAP-020,Vertex,64,512,"[""LAP-040""]",1,37,37.053599485560085,38,40710,0.9645165529007964,1452822.3481378825,7,Low,0.02,Low,0.1,Medium,2,89,5.0,61,7.0,61,33,112.0,True,OPPORTUNITY
20260825,99,LAP-040,Vertex,64,2048,[],1,9,9.266884331835625,29,60870,0.9966244351198932,545980.7642917311,7,Low,0.02,High,0.5,Medium,2,47,4.0,0,,0,26,17.0,True,OPPORTUNITY
20260825,100,LAP-050,Vertex,16,256,"[""LAP-010"",""LAP-015"",""LAP-020"",""LAP-030"",""LAP-035"",""LAP-040""]",1,3,3.2286907790221124,20,116540,0.9098088733170028,318087.3782890905,5,Low,0.02,Medium,0.25,Low,0,27,0.0,15,8.0,0,8,19.0,True,OPPORTUNITY
